Date,Q (m3/s)
1954-05-19,1530.0
1954-05-20,1610.0
1954-05-21,1610.0
1954-05-22,1610.0
1954-05-23,1610.0
1954-05-24,1580.0
1954-05-25,1560.0
1954-05-26,1560.0
1954-05-27,1560.0
1954-05-28,1580.0
1954-05-29,1580.0
1954-05-30,1640.0
1954-05-31,1740.0
1954-06-01,1800.0
1954-06-02,2150.0
1954-06-03,2330.0
1954-06-04,2330.0
1954-06-05,2330.0
1954-06-06,2260.0
1954-06-07,2490.0
1954-06-08,2570.0
1954-06-09,2610.0
1954-06-10,2610.0
1954-06-11,2610.0
1954-06-12,2740.0
1954-06-13,2820.0
1954-06-14,2960.0
1954-06-15,3140.0
1954-06-16,3430.0
1954-06-17,3730.0
1954-06-18,4050.0
1954-06-19,4390.0
1954-06-20,4670.0
1954-06-21,5120.0
1954-06-22,5550.0
1954-06-23,6110.0
1954-06-24,7410.0
1954-06-25,7410.0
1954-06-26,7750.0
1954-06-27,8430.0
1954-06-28,9200.0
1954-06-29,9760.0
1954-06-30,9760.0
1954-07-01,9620.0
1954-07-02,10000.0
1954-07-03,10300.0
1954-07-04,10500.0
1954-07-05,10900.0
1954-07-06,11700.0
1954-07-07,12400.0
1954-07-08,12800.0
1954-07-09,12600.0
1954-07-10,12600.0
1954-07-11,12400.0
1954-07-12,12300.0
1954-07-13,12100.0
1954-07-14,12100.0
1954-07-15,11900.0
1954-07-16,11600.0
1954-07-17,11200.0
1954-07-18,11200.0
1954-07-19,11900.0
1954-07-20,12600.0
1954-07-21,13400.0
1954-07-22,14000.0
1954-07-23,14800.0
1954-07-24,17900.0
1954-07-25,22200.0
1954-07-26,26300.0
1954-07-27,29700.0
1954-07-28,32000.0
1954-07-29,34000.0
1954-07-30,35500.0
1954-07-31,36500.0
1954-08-01,38800.0
1954-08-02,41000.0
1954-08-03,42700.0
1954-08-04,43900.0
1954-08-05,43900.0
1954-08-06,43300.0
1954-08-07,42700.0
1954-08-08,42200.0
1954-08-09,41600.0
1954-08-10,39900.0
1954-08-11,39900.0
1954-08-12,39300.0
1954-08-13,38200.0
1954-08-14,38200.0
1954-08-15,40500.0
1954-08-16,42200.0
1954-08-17,45300.0
1954-08-18,49500.0
1954-08-19,52600.0
1954-08-20,55200.0
1954-08-21,56000.0
1954-08-22,56900.0
1954-08-23,57700.0
1954-08-24,57700.0
1954-08-25,56900.0
1954-08-26,58600.0
1954-08-27,58600.0
1954-08-28,57700.0
1954-08-29,56900.0
1954-08-30,56900.0
1954-08-31,56000.0
1954-09-01,54300.0
1954-09-02,56000.0
1954-09-03,53500.0
1954-09-04,52600.0
1954-09-05,49500.0
1954-09-06,44600.0
1954-09-07,42700.0
1954-09-08,39900.0
1954-09-09,37100.0
1954-09-10,34500.0
1954-09-11,32400.0
1954-09-12,30200.0
1954-09-13,27800.0
1954-09-14,26700.0
1954-09-15,24700.0
1954-09-16,23900.0
1954-09-17,27100.0
1954-09-18,31100.0
1954-09-19,34500.0
1954-09-20,37100.0
1954-09-21,37600.0
1954-09-22,38800.0
1954-09-23,39900.0
1954-09-24,41600.0
1954-09-25,42200.0
1954-09-26,41000.0
1954-09-27,39900.0
1954-09-28,37600.0
1954-09-29,34500.0
1954-09-30,32400.0
1954-10-01,31500.0
1954-10-02,31100.0
1954-10-03,31500.0
1954-10-04,31500.0
1954-10-05,30600.0
1954-10-06,29700.0
1954-10-07,27500.0
1954-10-08,27500.0
1954-10-09,28400.0
1954-10-10,30600.0
1954-10-11,31500.0
1954-10-12,30200.0
1954-10-13,28800.0
1954-10-14,25900.0
1954-10-15,23900.0
1954-10-16,20700.0
1954-10-17,18400.0
1954-10-18,16600.0
1954-10-19,15000.0
1954-10-20,13800.0
1954-10-21,13000.0
1954-10-22,11900.0
1954-10-23,10600.0
1954-10-24,10000.0
1954-10-25,9620.0
1954-10-26,9340.0
1954-10-27,8770.0
1954-10-28,8430.0
1954-10-29,8090.0
1954-10-30,10800.0
1954-10-31,10500.0
1954-11-01,10300.0
1954-11-02,9960.0
1954-11-03,9790.0
1954-11-04,9480.0
1954-11-05,9200.0
1954-11-06,9060.0
1954-11-07,9060.0
1954-11-08,8770.0
1954-11-09,8630.0
1954-11-10,8490.0
1954-11-11,8350.0
1954-11-12,8210.0
1954-11-13,8210.0
1954-11-14,8070.0
1954-11-15,8070.0
1954-11-16,7810.0
1954-11-17,7700.0
1954-11-18,7470.0
1954-11-19,7240.0
1954-11-20,7130.0
1954-11-21,7020.0
1954-11-22,6910.0
1954-11-23,6740.0
1954-11-24,6570.0
1954-11-25,6480.0
1954-11-26,6400.0
1954-11-27,6310.0
1954-11-28,6230.0
1954-11-29,6140.0
1954-11-30,6060.0
1954-12-01,5890.0
1954-12-02,5630.0
1954-12-03,5420.0
1954-12-04,5280.0
1954-12-05,5210.0
1954-12-06,4990.0
1954-12-07,4990.0
1954-12-08,4920.0
1954-12-09,4920.0
1954-12-10,4920.0
1954-12-11,4710.0
1954-12-12,4640.0
1954-12-13,4570.0
1954-12-14,4500.0
1954-12-15,4330.0
1954-12-16,4270.0
1954-12-17,4220.0
1954-12-18,4100.0
1954-12-19,4050.0
1954-12-20,4000.0
1954-12-21,4000.0
1954-12-22,4000.0
1954-12-23,3890.0
1954-12-24,3890.0
1954-12-25,3830.0
1954-12-26,3780.0
1954-12-27,3780.0
1954-12-28,3730.0
1954-12-29,3730.0
1954-12-30,3680.0
1954-12-31,3630.0
1955-01-01,3620.0
1955-01-02,3570.0
1955-01-03,3570.0
1955-01-04,3540.0
1955-01-05,3540.0
1955-01-06,3540.0
1955-01-07,3570.0
1955-01-08,3540.0
1955-01-09,3480.0
1955-01-10,3480.0
1955-01-11,3420.0
1955-01-12,3400.0
1955-01-13,3400.0
1955-01-14,3340.0
1955-01-15,3380.0
1955-01-16,3290.0
1955-01-17,3290.0
1955-01-18,3290.0
1955-01-19,3190.0
1955-01-20,3190.0
1955-01-21,3190.0
1955-01-22,3190.0
1955-01-23,3100.0
1955-01-24,3100.0
1955-01-25,3100.0
1955-01-26,3010.0
1955-01-27,3010.0
1955-01-28,3010.0
1955-01-29,3010.0
1955-01-30,2910.0
1955-01-31,2910.0
1955-02-01,2820.0
1955-02-02,2820.0
1955-02-03,2780.0
1955-02-04,2780.0
1955-02-05,2730.0
1955-02-06,2730.0
1955-02-07,2960.0
1955-02-08,3100.0
1955-02-09,3100.0
1955-02-10,3010.0
1955-02-11,2960.0
1955-02-12,2960.0
1955-02-13,2960.0
1955-02-14,2910.0
1955-02-15,2910.0
1955-02-16,2960.0
1955-02-17,2960.0
1955-02-18,2960.0
1955-02-19,2960.0
1955-02-20,2960.0
1955-02-21,2960.0
1955-02-22,2960.0
1955-02-23,2960.0
1955-02-24,2960.0
1955-02-25,2960.0
1955-02-26,2960.0
1955-02-27,2960.0
1955-02-28,3010.0
1955-03-01,3010.0
1955-03-02,2960.0
1955-03-03,2960.0
1955-03-04,2960.0
1955-03-05,2910.0
1955-03-06,2910.0
1955-03-07,2870.0
1955-03-08,2870.0
1955-03-09,2870.0
1955-03-10,2820.0
1955-03-11,2820.0
1955-03-12,2780.0
1955-03-13,2730.0
1955-03-14,2690.0
1955-03-15,2690.0
1955-03-16,2650.0
1955-03-17,2650.0
1955-03-18,2650.0
1955-03-19,2600.0
1955-03-20,2600.0
1955-03-21,2560.0
1955-03-22,2560.0
1955-03-23,2560.0
1955-03-24,2520.0
1955-03-25,2520.0
1955-03-26,2480.0
1955-03-27,2480.0
1955-03-28,2480.0
1955-03-29,2480.0
1955-03-30,2430.0
1955-03-31,2430.0
1955-04-01,2430.0
1955-04-02,2430.0
1955-04-03,2430.0
1955-04-04,2430.0
1955-04-05,2390.0
1955-04-06,2390.0
1955-04-07,2390.0
1955-04-08,2390.0
1955-04-09,2350.0
1955-04-10,2350.0
1955-04-11,2310.0
1955-04-12,2310.0
1955-04-13,2220.0
1955-04-14,2180.0
1955-04-15,2180.0
1955-04-16,2150.0
1955-04-17,2110.0
1955-04-18,2110.0
1955-04-19,2070.0
1955-04-20,2030.0
1955-04-21,1990.0
1955-04-22,1990.0
1955-04-23,1990.0
1955-04-24,1950.0
1955-04-25,1950.0
1955-04-26,1910.0
1955-04-27,1910.0
1955-04-28,1910.0
1955-04-29,1910.0
1955-04-30,1870.0
1955-05-01,1870.0
1955-05-02,1870.0
1955-05-03,1910.0
1955-05-04,1990.0
1955-05-05,1990.0
1955-05-06,1990.0
1955-05-07,1990.0
1955-05-08,1990.0
1955-05-09,2030.0
1955-05-10,2030.0
1955-05-11,2030.0
1955-05-12,2070.0
1955-05-13,2070.0
1955-05-14,2110.0
1955-05-15,2110.0
1955-05-16,2110.0
1955-05-17,2070.0
1955-05-18,2030.0
1955-05-19,2030.0
1955-05-20,2030.0
1955-05-21,2070.0
1955-05-22,2110.0
1955-05-23,2150.0
1955-05-24,2180.0
1955-05-25,2180.0
1955-05-26,2220.0
1955-05-27,2220.0
1955-05-28,2220.0
1955-05-29,2220.0
1955-05-30,2260.0
1955-05-31,2310.0
1955-06-01,2350.0
1955-06-02,2350.0
1955-06-03,2310.0
1955-06-04,2310.0
1955-06-05,2350.0
1955-06-06,2520.0
1955-06-07,2600.0
1955-06-08,2780.0
1955-06-09,2910.0
1955-06-10,3050.0
1955-06-11,3100.0
1955-06-12,3100.0
1955-06-13,3100.0
1955-06-14,3140.0
1955-06-15,3330.0
1955-06-16,3480.0
1955-06-17,3570.0
1955-06-18,3730.0
1955-06-19,3830.0
1955-06-20,3830.0
1955-06-21,3890.0
1955-06-22,3940.0
1955-06-23,4050.0
1955-06-24,4440.0
1955-06-25,5630.0
1955-06-26,6820.0
1955-06-27,7810.0
1955-06-28,8490.0
1955-06-29,8770.0
1955-06-30,9340.0
1955-07-01,9200.0
1955-07-02,9480.0
1955-07-03,9960.0
1955-07-04,9790.0
1955-07-05,10600.0
1955-07-06,11000.0
1955-07-07,11800.0
1955-07-08,16600.0
1955-07-09,18300.0
1955-07-10,20900.0
1955-07-11,24100.0
1955-07-12,24900.0
1955-07-13,24900.0
1955-07-14,24900.0
1955-07-15,25200.0
1955-07-16,25500.0
1955-07-17,26100.0
1955-07-18,26800.0
1955-07-19,33100.0
1955-07-20,35800.0
1955-07-21,38100.0
1955-07-22,41100.0
1955-07-23,43800.0
1955-07-24,45700.0
1955-07-25,47400.0
1955-07-26,49100.0
1955-07-27,50400.0
1955-07-28,50800.0
1955-07-29,50800.0
1955-07-30,49500.0
1955-07-31,48300.0
1955-08-01,47800.0
1955-08-02,47400.0
1955-08-03,47000.0
1955-08-04,45700.0
1955-08-05,44100.0
1955-08-06,43000.0
1955-08-07,42200.0
1955-08-08,41400.0
1955-08-09,43000.0
1955-08-10,44900.0
1955-08-11,47000.0
1955-08-12,49100.0
1955-08-13,50800.0
1955-08-14,53100.0
1955-08-15,55800.0
1955-08-16,57200.0
1955-08-17,58500.0
1955-08-18,59900.0
1955-08-19,60300.0
1955-08-20,60300.0
1955-08-21,60300.0
1955-08-22,60300.0
1955-08-23,60300.0
1955-08-24,59400.0
1955-08-25,59400.0
1955-08-26,59400.0
1955-08-27,59400.0
1955-08-28,59000.0
1955-08-29,57600.0
1955-08-30,56300.0
1955-08-31,53700.0
1955-09-01,51700.0
1955-09-02,50000.0
1955-09-03,57800.0
1955-09-04,45700.0
1955-09-05,44100.0
1955-09-06,43800.0
1955-09-07,43800.0
1955-09-08,44900.0
1955-09-09,46100.0
1955-09-10,47000.0
1955-09-11,47400.0
1955-09-12,47000.0
1955-09-13,47000.0
1955-09-14,46600.0
1955-09-15,45300.0
1955-09-16,45700.0
1955-09-17,45300.0
1955-09-18,47400.0
1955-09-19,51300.0
1955-09-20,54000.0
1955-09-21,56300.0
1955-09-22,58100.0
1955-09-23,57600.0
1955-09-24,57200.0
1955-09-25,54400.0
1955-09-26,51700.0
1955-09-27,46600.0
1955-09-28,42600.0
1955-09-29,38500.0
1955-09-30,36100.0
1955-10-01,33100.0
1955-10-02,32000.0
1955-10-03,32000.0
1955-10-04,32000.0
1955-10-05,32400.0
1955-10-06,32000.0
1955-10-07,31100.0
1955-10-08,30800.0
1955-10-09,30100.0
1955-10-10,30100.0
1955-10-11,30100.0
1955-10-12,34100.0
1955-10-13,37100.0
1955-10-14,39200.0
1955-10-15,40000.0
1955-10-16,37800.0
1955-10-17,35800.0
1955-10-18,33400.0
1955-10-19,31400.0
1955-10-20,29500.0
1955-10-21,29500.0
1955-10-22,31700.0
1955-10-23,31700.0
1955-10-24,28200.0
1955-10-25,27600.0
1955-10-26,26500.0
1955-10-27,25900.0
1955-10-28,26900.0
1955-10-29,24300.0
1955-10-30,20600.0
1955-10-31,18100.0
1955-11-01,17400.0
1955-11-02,16700.0
1955-11-03,16200.0
1955-11-04,15600.0
1955-11-05,15300.0
1955-11-06,14900.0
1955-11-07,14500.0
1955-11-08,13400.0
1955-11-09,12800.0
1955-11-10,12500.0
1955-11-11,12000.0
1955-11-12,11800.0
1955-11-13,11700.0
1955-11-14,11300.0
1955-11-15,11000.0
1955-11-16,10800.0
1955-11-17,10500.0
1955-11-18,10500.0
1955-11-19,10300.0
1955-11-20,10000.0
1955-11-21,9760.0
1955-11-22,9480.0
1955-11-23,9370.0
1955-11-24,9250.0
1955-11-25,9030.0
1955-11-26,8910.0
1955-11-27,8960.0
1955-11-28,8570.0
1955-11-29,8460.0
1955-11-30,8240.0
1955-12-01,8240.0
1955-12-02,8010.0
1955-12-03,7900.0
1955-12-04,7900.0
1955-12-05,7670.0
1955-12-06,7560.0
1955-12-07,7330.0
1955-12-08,7130.0
1955-12-09,7030.0
1955-12-10,6930.0
1955-12-11,6830.0
1955-12-12,6740.0
1955-12-13,6540.0
1955-12-14,6440.0
1955-12-15,6340.0
1955-12-16,6250.0
1955-12-17,6170.0
1955-12-18,6080.0
1955-12-19,5910.0
1955-12-20,5740.0
1955-12-21,5660.0
1955-12-22,5580.0
1955-12-23,5490.0
1955-12-24,5320.0
1955-12-25,5290.0
1955-12-26,5180.0
1955-12-27,5040.0
1955-12-28,4970.0
1955-12-29,4970.0
1955-12-30,4900.0
1955-12-31,4750.0
1956-01-01,4680.0
1956-01-02,4610.0
1956-01-03,4610.0
1956-01-04,4540.0
1956-01-05,4470.0
1956-01-06,4540.0
1956-01-07,4400.0
1956-01-08,4400.0
1956-01-09,4340.0
1956-01-10,4400.0
1956-01-11,4340.0
1956-01-12,4340.0
1956-01-13,4340.0
1956-01-14,4330.0
1956-01-15,4270.0
1956-01-16,4190.0
1956-01-17,4130.0
1956-01-18,4080.0
1956-01-19,4080.0
1956-01-20,4080.0
1956-01-21,3990.0
1956-01-22,3930.0
1956-01-23,3930.0
1956-01-24,3930.0
1956-01-25,3930.0
1956-01-26,3850.0
1956-01-27,3850.0
1956-01-28,3790.0
1956-01-29,3790.0
1956-01-30,3740.0
1956-01-31,3740.0
1956-02-01,3740.0
1956-02-02,3740.0
1956-02-03,3740.0
1956-02-04,3740.0
1956-02-05,3740.0
1956-02-06,3680.0
1956-02-07,3680.0
1956-02-08,3680.0
1956-02-09,3590.0
1956-02-10,3590.0
1956-02-11,3540.0
1956-02-12,3540.0
1956-02-13,3540.0
1956-02-14,3540.0
1956-02-15,3540.0
1956-02-16,3540.0
1956-02-17,3540.0
1956-02-18,3540.0
1956-02-19,3540.0
1956-02-20,3480.0
1956-02-21,3400.0
1956-02-22,3400.0
1956-02-23,3340.0
1956-02-24,3340.0
1956-02-25,3280.0
1956-02-26,3230.0
1956-02-27,3230.0
1956-02-28,3170.0
1956-02-29,3170.0
1956-03-01,3170.0
1956-03-02,3110.0
1956-03-03,3110.0
1956-03-04,3110.0
1956-03-05,3030.0
1956-03-06,3030.0
1956-03-07,3030.0
1956-03-08,3030.0
1956-03-09,2970.0
1956-03-10,2910.0
1956-03-11,2860.0
1956-03-12,2860.0
1956-03-13,2860.0
1956-03-14,2800.0
1956-03-15,2740.0
1956-03-16,2740.0
1956-03-17,2740.0
1956-03-18,2740.0
1956-03-19,2740.0
1956-03-20,2680.0
1956-03-21,2680.0
1956-03-22,2680.0
1956-03-23,2630.0
1956-03-24,2630.0
1956-03-25,2570.0
1956-03-26,2570.0
1956-03-27,2510.0
1956-03-28,2510.0
1956-03-29,2510.0
1956-03-30,2460.0
1956-03-31,2460.0
1956-04-01,2460.0
1956-04-02,2400.0
1956-04-03,2400.0
1956-04-04,2400.0
1956-04-05,2400.0
1956-04-06,2400.0
1956-04-07,2400.0
1956-04-08,2400.0
1956-04-09,2400.0
1956-04-10,2400.0
1956-04-11,2400.0
1956-04-12,2400.0
1956-04-13,2400.0
1956-04-14,2400.0
1956-04-15,2400.0
1956-04-16,2400.0
1956-04-17,2350.0
1956-04-18,2350.0
1956-04-19,2350.0
1956-04-20,2350.0
1956-04-21,2300.0
1956-04-22,2240.0
1956-04-23,2240.0
1956-04-24,2240.0
1956-04-25,2190.0
1956-04-26,2190.0
1956-04-27,2190.0
1956-04-28,2190.0
1956-04-29,2190.0
1956-04-30,2190.0
1956-05-01,2190.0
1956-05-02,2190.0
1956-05-03,2190.0
1956-05-04,2240.0
1956-05-05,2240.0
1956-05-06,2300.0
1956-05-07,2400.0
1956-05-08,2510.0
1956-05-09,2680.0
1956-05-10,2680.0
1956-05-11,2740.0
1956-05-12,2800.0
1956-05-13,2740.0
1956-05-14,2680.0
1956-05-15,2680.0
1956-05-16,2800.0
1956-05-17,2800.0
1956-05-18,2910.0
1956-05-19,3110.0
1956-05-20,3280.0
1956-05-21,3540.0
1956-05-22,3790.0
1956-05-23,4000.0
1956-05-24,4190.0
1956-05-25,4270.0
1956-05-26,4330.0
1956-05-27,4270.0
1956-05-28,4190.0
1956-05-29,4080.0
1956-05-30,4130.0
1956-05-31,4270.0
1956-06-01,4630.0
1956-06-02,4700.0
1956-06-03,4700.0
1956-06-04,4530.0
1956-06-05,4470.0
1956-06-06,4470.0
1956-06-07,4410.0
1956-06-08,4410.0
1956-06-09,4470.0
1956-06-10,4980.0
1956-06-11,5740.0
1956-06-12,6000.0
1956-06-13,6080.0
1956-06-14,6170.0
1956-06-15,6340.0
1956-06-16,6450.0
1956-06-17,8460.0
1956-06-18,9620.0
1956-06-19,10300.0
1956-06-20,10900.0
1956-06-21,12200.0
1956-06-22,13200.0
1956-06-23,14500.0
1956-06-24,15100.0
1956-06-25,16200.0
1956-06-26,18100.0
1956-06-27,19000.0
1956-06-28,20000.0
1956-06-29,20300.0
1956-06-30,19800.0
1956-07-01,19000.0
1956-07-02,18500.0
1956-07-03,17800.0
1956-07-04,17600.0
1956-07-05,17600.0
1956-07-06,17800.0
1956-07-07,18100.0
1956-07-08,18300.0
1956-07-09,18700.0
1956-07-10,18700.0
1956-07-11,18700.0
1956-07-12,18500.0
1956-07-13,18500.0
1956-07-14,19200.0
1956-07-15,21100.0
1956-07-16,22400.0
1956-07-17,22700.0
1956-07-18,23600.0
1956-07-19,24900.0
1956-07-20,27200.0
1956-07-21,30100.0
1956-07-22,32700.0
1956-07-23,35200.0
1956-07-24,36100.0
1956-07-25,34800.0
1956-07-26,34400.0
1956-07-27,34000.0
1956-07-28,34000.0
1956-07-29,35700.0
1956-07-30,37900.0
1956-07-31,40400.0
1956-08-01,41400.0
1956-08-02,41900.0
1956-08-03,42400.0
1956-08-04,42900.0
1956-08-05,43500.0
1956-08-06,42400.0
1956-08-07,41400.0
1956-08-08,39900.0
1956-08-09,38400.0
1956-08-10,36600.0
1956-08-11,37000.0
1956-08-12,41900.0
1956-08-13,44500.0
1956-08-14,45600.0
1956-08-15,46200.0
1956-08-16,47800.0
1956-08-17,49000.0
1956-08-18,51200.0
1956-08-19,52400.0
1956-08-20,53500.0
1956-08-21,55200.0
1956-08-22,55800.0
1956-08-23,56300.0
1956-08-24,56900.0
1956-08-25,56900.0
1956-08-26,57500.0
1956-08-27,56900.0
1956-08-28,55200.0
1956-08-29,53500.0
1956-08-30,52400.0
1956-08-31,51200.0
1956-09-01,49500.0
1956-09-02,48400.0
1956-09-03,47300.0
1956-09-04,46200.0
1956-09-05,44500.0
1956-09-06,42900.0
1956-09-07,40400.0
1956-09-08,38400.0
1956-09-09,37900.0
1956-09-10,37900.0
1956-09-11,38400.0
1956-09-12,39400.0
1956-09-13,42900.0
1956-09-14,48400.0
1956-09-15,49000.0
1956-09-16,51200.0
1956-09-17,54100.0
1956-09-18,56900.0
1956-09-19,58700.0
1956-09-20,60100.0
1956-09-21,60100.0
1956-09-22,58700.0
1956-09-23,56300.0
1956-09-24,52400.0
1956-09-25,49500.0
1956-09-26,44000.0
1956-09-27,39400.0
1956-09-28,35200.0
1956-09-29,32700.0
1956-09-30,30400.0
1956-10-01,28200.0
1956-10-02,26500.0
1956-10-03,25200.0
1956-10-04,24300.0
1956-10-05,23600.0
1956-10-06,22700.0
1956-10-07,22400.0
1956-10-08,22400.0
1956-10-09,22400.0
1956-10-10,22400.0
1956-10-11,22100.0
1956-10-12,22100.0
1956-10-13,22100.0
1956-10-14,22700.0
1956-10-15,26200.0
1956-10-16,29300.0
1956-10-17,34400.0
1956-10-18,38400.0
1956-10-19,41400.0
1956-10-20,43500.0
1956-10-21,45600.0
1956-10-22,46700.0
1956-10-23,46700.0
1956-10-24,45100.0
1956-10-25,44000.0
1956-10-26,40900.0
1956-10-27,37000.0
1956-10-28,34000.0
1956-10-29,32300.0
1956-10-30,30800.0
1956-10-31,28600.0
1956-11-01,26500.0
1956-11-02,25500.0
1956-11-03,24300.0
1956-11-04,23300.0
1956-11-05,22700.0
1956-11-06,21800.0
1956-11-07,21800.0
1956-11-08,20900.0
1956-11-09,19500.0
1956-11-10,18100.0
1956-11-11,16900.0
1956-11-12,16200.0
1956-11-13,15500.0
1956-11-14,14700.0
1956-11-15,14300.0
1956-11-16,14100.0
1956-11-17,13700.0
1956-11-18,13500.0
1956-11-19,13400.0
1956-11-20,13200.0
1956-11-21,13200.0
1956-11-22,13000.0
1956-11-23,13000.0
1956-11-24,13000.0
1956-11-25,12800.0
1956-11-26,12700.0
1956-11-27,12300.0
1956-11-28,12300.0
1956-11-29,12200.0
1956-11-30,11700.0
1956-12-01,11200.0
1956-12-02,10800.0
1956-12-03,10200.0
1956-12-04,9760.0
1956-12-05,9370.0
1956-12-06,8910.0
1956-12-07,8570.0
1956-12-08,8320.0
1956-12-09,8010.0
1956-12-10,7440.0
1956-12-11,7020.0
1956-12-12,6620.0
1956-12-13,6340.0
1956-12-14,6080.0
1956-12-15,5910.0
1956-12-16,5830.0
1956-12-17,5740.0
1956-12-18,5740.0
1956-12-19,5580.0
1956-12-20,5410.0
1956-12-21,5260.0
1956-12-22,5260.0
1956-12-23,5260.0
1956-12-24,5180.0
1956-12-25,5090.0
1956-12-26,5040.0
1956-12-27,4980.0
1956-12-28,4980.0
1956-12-29,4900.0
1956-12-30,4900.0
1956-12-31,4810.0
1957-01-01,4750.0
1957-01-02,4750.0
1957-01-03,4700.0
1957-01-04,4700.0
1957-01-05,4610.0
1957-01-06,4610.0
1957-01-07,4530.0
1957-01-08,4470.0
1957-01-09,4410.0
1957-01-10,4700.0
1957-01-11,4980.0
1957-01-12,5260.0
1957-01-13,5580.0
1957-01-14,5910.0
1957-01-15,5910.0
1957-01-16,5830.0
1957-01-17,5740.0
1957-01-18,5660.0
1957-01-19,5580.0
1957-01-20,5490.0
1957-01-21,5410.0
1957-01-22,5260.0
1957-01-23,5260.0
1957-01-24,5180.0
1957-01-25,5090.0
1957-01-26,5040.0
1957-01-27,4980.0
1957-01-28,4900.0
1957-01-29,4900.0
1957-01-30,4900.0
1957-01-31,4980.0
1957-02-01,4980.0
1957-02-02,4980.0
1957-02-03,4900.0
1957-02-04,4980.0
1957-02-05,4900.0
1957-02-06,4980.0
1957-02-07,4980.0
1957-02-08,4980.0
1957-02-09,4980.0
1957-02-10,4980.0
1957-02-11,4980.0
1957-02-12,5040.0
1957-02-13,4900.0
1957-02-14,4900.0
1957-02-15,4900.0
1957-02-16,4810.0
1957-02-17,4750.0
1957-02-18,4700.0
1957-02-19,4700.0
1957-02-20,4610.0
1957-02-21,4610.0
1957-02-22,4530.0
1957-02-23,4410.0
1957-02-24,4330.0
1957-02-25,4330.0
1957-02-26,4270.0
1957-02-27,4190.0
1957-02-28,4190.0
1957-03-01,4080.0
1957-03-02,4080.0
1957-03-03,4080.0
1957-03-04,3990.0
1957-03-05,3930.0
1957-03-06,3930.0
1957-03-07,3850.0
1957-03-08,3850.0
1957-03-09,3850.0
