Date,Q (m3/s)
1935-05-19,1680.0
1935-05-20,1680.0
1935-05-21,1690.0
1935-05-22,1700.0
1935-05-23,1700.0
1935-05-24,1700.0
1935-05-25,1700.0
1935-05-26,1710.0
1935-05-27,1720.0
1935-05-28,1750.0
1935-05-29,1790.0
1935-05-30,1840.0
1935-05-31,1900.0
1935-06-01,1980.0
1935-06-02,2030.0
1935-06-03,2090.0
1935-06-04,2170.0
1935-06-05,2260.0
1935-06-06,2380.0
1935-06-07,2540.0
1935-06-08,2610.0
1935-06-09,2740.0
1935-06-10,2860.0
1935-06-11,2910.0
1935-06-12,2940.0
1935-06-13,3030.0
1935-06-14,3060.0
1935-06-15,3140.0
1935-06-16,3230.0
1935-06-17,3310.0
1935-06-18,3230.0
1935-06-19,3170.0
1935-06-20,3110.0
1935-06-21,3080.0
1935-06-22,3140.0
1935-06-23,3170.0
1935-06-24,3170.0
1935-06-25,3170.0
1935-06-26,3230.0
1935-06-27,3250.0
1935-06-28,3340.0
1935-06-29,3450.0
1935-06-30,3540.0
1935-07-01,3620.0
1935-07-02,3760.0
1935-07-03,4100.0
1935-07-04,4390.0
1935-07-05,4750.0
1935-07-06,5380.0
1935-07-07,6110.0
1935-07-08,7020.0
1935-07-09,7730.0
1935-07-10,8550.0
1935-07-11,8890.0
1935-07-12,9230.0
1935-07-13,9340.0
1935-07-14,9590.0
1935-07-15,11200.0
1935-07-16,13000.0
1935-07-17,13600.0
1935-07-18,13600.0
1935-07-19,13400.0
1935-07-20,14100.0
1935-07-21,15200.0
1935-07-22,16200.0
1935-07-23,17100.0
1935-07-24,17800.0
1935-07-25,18700.0
1935-07-26,19600.0
1935-07-27,22300.0
1935-07-28,24600.0
1935-07-29,27000.0
1935-07-30,27600.0
1935-07-31,28200.0
1935-08-01,29300.0
1935-08-02,29600.0
1935-08-03,30400.0
1935-08-04,31500.0
1935-08-05,31900.0
1935-08-06,32300.0
1935-08-07,32700.0
1935-08-08,33600.0
1935-08-09,34000.0
1935-08-10,35400.0
1935-08-11,36800.0
1935-08-12,37300.0
1935-08-13,38900.0
1935-08-14,40500.0
1935-08-15,41600.0
1935-08-16,42800.0
1935-08-17,42800.0
1935-08-18,42800.0
1935-08-19,42800.0
1935-08-20,44000.0
1935-08-21,44000.0
1935-08-22,43400.0
1935-08-23,43400.0
1935-08-24,42800.0
1935-08-25,41900.0
1935-08-26,41300.0
1935-08-27,40500.0
1935-08-28,40500.0
1935-08-29,40500.0
1935-08-30,39800.0
1935-08-31,36300.0
1935-09-01,33600.0
1935-09-02,30700.0
1935-09-03,28200.0
1935-09-04,26400.0
1935-09-05,24900.0
1935-09-06,24100.0
1935-09-07,23500.0
1935-09-08,23300.0
1935-09-09,23800.0
1935-09-10,24600.0
1935-09-11,26400.0
1935-09-12,27600.0
1935-09-13,27300.0
1935-09-14,26700.0
1935-09-15,25800.0
1935-09-16,24300.0
1935-09-17,23300.0
1935-09-18,22600.0
1935-09-19,21800.0
1935-09-20,21800.0
1935-09-21,22800.0
1935-09-22,25500.0
1935-09-23,28900.0
1935-09-24,32300.0
1935-09-25,34000.0
1935-09-26,35400.0
1935-09-27,35900.0
1935-09-28,36300.0
1935-09-29,35400.0
1935-09-30,34000.0
1935-10-01,31500.0
1935-10-02,29900.0
1935-10-03,26700.0
1935-10-04,24600.0
1935-10-05,22800.0
1935-10-06,21100.0
1935-10-07,19800.0
1935-10-08,19000.0
1935-10-09,17800.0
1935-10-10,16800.0
1935-10-11,15700.0
1935-10-12,14700.0
1935-10-13,13900.0
1935-10-14,13100.0
1935-10-15,12300.0
1935-10-16,11600.0
1935-10-17,10200.0
1935-10-18,10400.0
1935-10-19,9710.0
1935-10-20,9230.0
1935-10-21,8770.0
1935-10-22,8460.0
1935-10-23,8150.0
1935-10-24,7840.0
1935-10-25,7530.0
1935-10-26,7240.0
1935-10-27,6930.0
1935-10-28,6650.0
1935-10-29,6450.0
1935-10-30,6200.0
1935-10-31,6100.0
1935-11-01,6030.0
1935-11-02,5940.0
1935-11-03,5860.0
1935-11-04,5770.0
1935-11-05,5600.0
1935-11-06,5460.0
1935-11-07,5320.0
1935-11-08,5150.0
1935-11-09,5040.0
1935-11-10,4900.0
1935-11-11,4750.0
1935-11-12,4610.0
1935-11-13,4560.0
1935-11-14,4470.0
1935-11-15,4410.0
1935-11-16,4330.0
1935-11-17,4240.0
1935-11-18,4160.0
1935-11-19,4160.0
1935-11-20,4050.0
1935-11-21,3990.0
1935-11-22,3910.0
1935-11-23,3850.0
1935-11-24,3790.0
1935-11-25,3740.0
1935-11-26,3680.0
1935-11-27,3620.0
1935-11-28,3590.0
1935-11-29,3540.0
1935-11-30,3540.0
1935-12-01,3540.0
1935-12-02,3540.0
1935-12-03,3540.0
1935-12-04,3540.0
1935-12-05,3540.0
1935-12-06,3570.0
1935-12-07,3590.0
1935-12-08,3590.0
1935-12-09,3590.0
1935-12-10,3570.0
1935-12-11,3540.0
1935-12-12,3480.0
1935-12-13,3450.0
1935-12-14,3450.0
1935-12-15,3400.0
1935-12-16,3340.0
1935-12-17,3310.0
1935-12-18,3280.0
1935-12-19,3250.0
1935-12-20,3250.0
1935-12-21,3230.0
1935-12-22,3200.0
1935-12-23,3170.0
1935-12-24,3170.0
1935-12-25,3170.0
1935-12-26,3170.0
1935-12-27,3140.0
1935-12-28,3140.0
1935-12-29,3140.0
1935-12-30,3080.0
1935-12-31,3060.0
1936-01-01,2710.0
1936-01-02,2690.0
1936-01-03,2680.0
1936-01-04,2660.0
1936-01-05,2650.0
1936-01-06,2640.0
1936-01-07,2630.0
1936-01-08,2520.0
1936-01-09,2510.0
1936-01-10,2500.0
1936-01-11,2480.0
1936-01-12,2470.0
1936-01-13,2430.0
1936-01-14,2420.0
1936-01-15,2380.0
1936-01-16,2370.0
1936-01-17,2330.0
1936-01-18,2320.0
1936-01-19,2280.0
1936-01-20,2270.0
1936-01-21,2270.0
1936-01-22,2260.0
1936-01-23,2240.0
1936-01-24,2230.0
1936-01-25,2200.0
1936-01-26,2190.0
1936-01-27,2180.0
1936-01-28,2170.0
1936-01-29,2150.0
1936-01-30,2120.0
1936-01-31,2120.0
1936-02-01,2100.0
1936-02-02,2100.0
1936-02-03,2090.0
1936-02-04,2080.0
1936-02-05,2070.0
1936-02-06,2140.0
1936-02-07,2130.0
1936-02-08,2120.0
1936-02-09,2100.0
1936-02-10,2100.0
1936-02-11,2090.0
1936-02-12,2080.0
1936-02-13,2070.0
1936-02-14,2050.0
1936-02-15,2050.0
1936-02-16,2050.0
1936-02-17,2040.0
1936-02-18,2050.0
1936-02-19,2030.0
1936-02-20,2030.0
1936-02-21,2030.0
1936-02-22,2040.0
1936-02-23,2050.0
1936-02-24,2040.0
1936-02-25,2040.0
1936-02-26,2030.0
1936-02-27,2010.0
1936-02-28,1920.0
1936-02-29,1920.0
1936-03-01,1900.0
1936-03-02,1890.0
1936-03-03,1860.0
1936-03-04,1840.0
1936-03-05,1810.0
1936-03-06,1790.0
1936-03-07,1770.0
1936-03-08,1760.0
1936-03-09,1710.0
1936-03-10,1680.0
1936-03-11,1670.0
1936-03-12,1660.0
1936-03-13,1640.0
1936-03-14,1620.0
1936-03-15,1610.0
1936-03-16,1590.0
1936-03-17,1580.0
1936-03-18,1570.0
1936-03-19,1540.0
1936-03-20,1530.0
1936-03-21,1510.0
1936-03-22,1510.0
1936-03-23,1510.0
1936-03-24,1510.0
1936-03-25,1510.0
1936-03-26,1490.0
1936-03-27,1480.0
1936-03-28,1470.0
1936-03-29,1450.0
1936-03-30,1450.0
1936-03-31,1470.0
1936-04-01,1470.0
1936-04-02,1450.0
1936-04-03,1450.0
1936-04-04,1450.0
1936-04-05,1450.0
1936-04-06,1470.0
1936-04-07,1470.0
1936-04-08,1470.0
1936-04-09,1470.0
1936-04-10,1470.0
1936-04-11,1490.0
1936-04-12,1490.0
1936-04-13,1480.0
1936-04-14,1470.0
1936-04-15,1450.0
1936-04-16,1440.0
1936-04-17,1440.0
1936-04-18,1430.0
1936-04-19,1430.0
1936-04-20,1420.0
1936-04-21,1400.0
1936-04-22,1390.0
1936-04-23,1390.0
1936-04-24,1390.0
1936-04-25,1390.0
1936-04-26,1390.0
1936-04-27,1390.0
1936-04-28,1380.0
1936-04-29,1360.0
1936-04-30,1360.0
1936-05-01,1370.0
1936-05-02,1380.0
1936-05-03,1450.0
1936-05-04,1470.0
1936-05-05,1470.0
1936-05-06,1470.0
1936-05-07,1470.0
1936-05-08,1490.0
1936-05-09,1510.0
1936-05-10,1590.0
1936-05-11,1630.0
1936-05-12,1660.0
1936-05-13,1670.0
1936-05-14,1700.0
1936-05-15,1770.0
1936-05-16,1800.0
1936-05-17,1800.0
1936-05-18,1810.0
1936-05-19,1820.0
1936-05-20,1820.0
1936-05-21,1830.0
1936-05-22,1860.0
1936-05-23,1900.0
1936-05-24,1950.0
1936-05-25,1980.0
1936-05-26,1990.0
1936-05-27,2050.0
1936-05-28,2230.0
1936-05-29,2360.0
1936-05-30,2380.0
1936-05-31,2450.0
1936-06-01,2510.0
1936-06-02,2690.0
1936-06-03,2840.0
1936-06-04,3100.0
1936-06-05,3400.0
1936-06-06,3480.0
1936-06-07,4260.0
1936-06-08,4620.0
1936-06-09,4830.0
1936-06-10,4880.0
1936-06-11,4950.0
1936-06-12,5160.0
1936-06-13,5380.0
1936-06-14,5610.0
1936-06-15,5690.0
1936-06-16,5610.0
1936-06-17,5540.0
1936-06-18,5460.0
1936-06-19,5460.0
1936-06-20,5310.0
1936-06-21,5380.0
1936-06-22,5610.0
1936-06-23,6030.0
1936-06-24,6280.0
1936-06-25,6460.0
1936-06-26,6550.0
1936-06-27,6460.0
1936-06-28,6550.0
1936-06-29,7030.0
1936-06-30,8030.0
1936-07-01,8890.0
1936-07-02,9470.0
1936-07-03,10100.0
1936-07-04,11000.0
1936-07-05,12100.0
1936-07-06,12900.0
1936-07-07,14200.0
1936-07-08,15200.0
1936-07-09,17000.0
1936-07-10,19000.0
1936-07-11,20700.0
1936-07-12,22300.0
1936-07-13,24100.0
1936-07-14,24900.0
1936-07-15,25500.0
1936-07-16,26100.0
1936-07-17,26700.0
1936-07-18,27300.0
1936-07-19,27300.0
1936-07-20,27300.0
1936-07-21,27600.0
1936-07-22,28200.0
1936-07-23,28900.0
1936-07-24,29300.0
1936-07-25,29300.0
1936-07-26,29600.0
1936-07-27,29600.0
1936-07-28,30000.0
1936-07-29,30700.0
1936-07-30,31500.0
1936-07-31,32300.0
1936-08-01,32300.0
1936-08-02,33600.0
1936-08-03,34000.0
1936-08-04,34000.0
1936-08-05,35400.0
1936-08-06,36300.0
1936-08-07,37300.0
1936-08-08,37300.0
1936-08-09,38300.0
1936-08-10,39900.0
1936-08-11,41000.0
1936-08-12,42200.0
1936-08-13,42800.0
1936-08-14,43400.0
1936-08-15,44000.0
1936-08-16,44700.0
1936-08-17,45300.0
1936-08-18,45300.0
1936-08-19,44700.0
1936-08-20,44000.0
1936-08-21,42200.0
1936-08-22,41000.0
1936-08-23,39900.0
1936-08-24,38900.0
1936-08-25,37800.0
1936-08-26,37800.0
1936-08-27,37800.0
1936-08-28,38300.0
1936-08-29,38300.0
1936-08-30,38300.0
1936-08-31,38300.0
1936-09-01,37800.0
1936-09-02,37300.0
1936-09-03,36800.0
1936-09-04,36300.0
1936-09-05,35900.0
1936-09-06,35400.0
1936-09-07,34500.0
1936-09-08,36300.0
1936-09-09,36800.0
1936-09-10,37300.0
1936-09-11,37800.0
1936-09-12,37800.0
1936-09-13,38300.0
1936-09-14,40500.0
1936-09-15,40500.0
1936-09-16,41600.0
1936-09-17,42200.0
1936-09-18,42800.0
1936-09-19,42800.0
1936-09-20,42800.0
1936-09-21,42800.0
1936-09-22,42800.0
1936-09-23,42200.0
1936-09-24,40500.0
1936-09-25,38300.0
1936-09-26,36300.0
1936-09-27,34500.0
1936-09-28,31900.0
1936-09-29,30000.0
1936-09-30,28600.0
1936-10-01,27600.0
1936-10-02,21400.0
1936-10-03,24900.0
1936-10-04,24100.0
1936-10-05,23600.0
1936-10-06,22100.0
1936-10-07,23300.0
1936-10-08,23300.0
1936-10-09,23300.0
1936-10-10,22800.0
1936-10-11,21600.0
1936-10-12,20000.0
1936-10-13,19000.0
1936-10-14,18000.0
1936-10-15,17000.0
1936-10-16,15900.0
1936-10-17,15200.0
1936-10-18,14400.0
1936-10-19,13900.0
1936-10-20,13000.0
1936-10-21,12400.0
1936-10-22,11900.0
1936-10-23,11300.0
1936-10-24,10800.0
1936-10-25,10400.0
1936-10-26,9960.0
1936-10-27,9710.0
1936-10-28,9350.0
1936-10-29,9230.0
1936-10-30,9000.0
1936-10-31,8870.0
1936-11-01,8670.0
1936-11-02,8450.0
1936-11-03,8240.0
1936-11-04,8030.0
1936-11-05,7930.0
1936-11-06,7930.0
1936-11-07,7830.0
1936-11-08,7730.0
1936-11-09,7730.0
1936-11-10,7630.0
1936-11-11,7430.0
1936-11-12,7230.0
1936-11-13,8930.0
1936-11-14,6640.0
1936-11-15,6460.0
1936-11-16,6370.0
1936-11-17,6110.0
1936-11-18,5830.0
1936-11-19,5690.0
1936-11-20,5610.0
1936-11-21,5460.0
1936-11-22,5460.0
1936-11-23,5460.0
1936-11-24,5460.0
1936-11-25,5460.0
1936-11-26,5460.0
1936-11-27,5380.0
1936-11-28,5310.0
1936-11-29,5160.0
1936-11-30,5090.0
1936-12-01,5020.0
1936-12-02,4880.0
1936-12-03,4750.0
1936-12-04,4690.0
1936-12-05,4560.0
1936-12-06,4500.0
1936-12-07,4380.0
1936-12-08,4320.0
1936-12-09,4260.0
1936-12-10,4150.0
1936-12-11,4100.0
1936-12-12,4040.0
1936-12-13,3930.0
1936-12-14,3830.0
1936-12-15,3680.0
1936-12-16,3630.0
1936-12-17,3580.0
1936-12-18,3530.0
1936-12-19,3490.0
1936-12-20,3440.0
1936-12-21,3440.0
1936-12-22,3400.0
1936-12-23,3350.0
1936-12-24,3310.0
1936-12-25,3270.0
1936-12-26,3270.0
1936-12-27,3220.0
1936-12-28,3220.0
1936-12-29,3180.0
1936-12-30,3180.0
1936-12-31,3140.0
1937-01-01,3250.0
1937-01-02,3250.0
1937-01-03,3250.0
1937-01-04,3250.0
1937-01-05,3230.0
1937-01-06,3170.0
1937-01-07,3140.0
1937-01-08,3080.0
1937-01-09,3060.0
1937-01-10,3000.0
1937-01-11,3000.0
1937-01-12,3000.0
1937-01-13,3000.0
1937-01-14,2940.0
1937-01-15,2940.0
1937-01-16,2890.0
1937-01-17,2860.0
1937-01-18,2820.0
1937-01-19,2790.0
1937-01-20,2740.0
1937-01-21,2740.0
1937-01-22,2690.0
1937-01-23,2640.0
1937-01-24,2590.0
1937-01-25,2540.0
1937-01-26,2540.0
1937-01-27,2480.0
1937-01-28,2480.0
1937-01-29,2430.0
1937-01-30,2430.0
1937-01-31,2380.0
1937-02-01,2360.0
1937-02-02,2360.0
1937-02-03,2330.0
1937-02-04,2330.0
1937-02-05,2280.0
1937-02-06,2280.0
1937-02-07,2280.0
1937-02-08,2260.0
1937-02-09,2260.0
1937-02-10,2260.0
1937-02-11,2230.0
1937-02-12,2230.0
1937-02-13,2260.0
1937-02-14,2260.0
1937-02-15,2260.0
1937-02-16,2260.0
1937-02-17,2310.0
1937-02-18,2330.0
1937-02-19,2330.0
1937-02-20,2330.0
1937-02-21,2330.0
1937-02-22,2360.0
1937-02-23,2380.0
1937-02-24,2380.0
1937-02-25,2380.0
1937-02-26,2410.0
1937-02-27,2410.0
1937-02-28,2430.0
1937-03-01,2430.0
1937-03-02,2460.0
1937-03-03,2460.0
1937-03-04,2460.0
1937-03-05,2480.0
1937-03-06,2480.0
1937-03-07,2480.0
1937-03-08,2480.0
1937-03-09,2480.0
1937-03-10,2500.0
1937-03-11,2500.0
1937-03-12,2500.0
1937-03-13,2510.0
1937-03-14,2500.0
1937-03-15,2480.0
1937-03-16,2500.0
1937-03-17,2450.0
1937-03-18,2500.0
1937-03-19,2480.0
1937-03-20,2460.0
1937-03-21,2430.0
1937-03-22,2430.0
1937-03-23,2410.0
1937-03-24,2410.0
1937-03-25,2410.0
1937-03-26,2380.0
1937-03-27,2380.0
1937-03-28,2360.0
1937-03-29,2330.0
1937-03-30,2310.0
1937-03-31,2260.0
1937-04-01,2180.0
1937-04-02,2130.0
1937-04-03,2100.0
1937-04-04,2080.0
1937-04-05,2000.0
1937-04-06,1970.0
1937-04-07,1870.0
1937-04-08,1820.0
1937-04-09,1770.0
1937-04-10,1770.0
1937-04-11,1750.0
1937-04-12,1750.0
1937-04-13,1720.0
1937-04-14,1720.0
1937-04-15,1700.0
1937-04-16,1700.0
1937-04-17,1670.0
1937-04-18,1670.0
1937-04-19,1670.0
1937-04-20,1680.0
1937-04-21,1670.0
1937-04-22,1700.0
1937-04-23,1710.0
1937-04-24,1720.0
1937-04-25,1730.0
1937-04-26,1770.0
1937-04-27,1780.0
1937-04-28,1780.0
1937-04-29,1800.0
1937-04-30,1800.0
1937-05-01,1800.0
1937-05-02,1800.0
1937-05-03,1800.0
1937-05-04,1800.0
1937-05-05,1800.0
1937-05-06,1800.0
1937-05-07,1770.0
1937-05-08,1820.0
1937-05-09,1820.0
1937-05-10,1830.0
1937-05-11,1820.0
1937-05-12,1830.0
1937-05-13,1820.0
1937-05-14,1830.0
1937-05-15,1820.0
1937-05-16,1830.0
1937-05-17,1850.0
1937-05-18,1860.0
1937-05-19,1900.0
1937-05-20,1870.0
1937-05-21,1870.0
1937-05-22,1870.0
1937-05-23,1870.0
1937-05-24,1870.0
1937-05-25,1920.0
1937-05-26,1950.0
1937-05-27,1980.0
1937-05-28,2000.0
1937-05-29,2050.0
1937-05-30,2130.0
1937-05-31,2200.0
1937-06-01,2200.0
1937-06-02,2280.0
1937-06-03,2330.0
1937-06-04,2460.0
1937-06-05,2590.0
1937-06-06,2660.0
1937-06-07,2760.0
1937-06-08,2940.0
1937-06-09,3140.0
1937-06-10,3310.0
1937-06-11,3400.0
1937-06-12,3400.0
1937-06-13,3400.0
1937-06-14,3340.0
1937-06-15,3340.0
1937-06-16,3340.0
1937-06-17,3450.0
1937-06-18,3620.0
1937-06-19,3740.0
1937-06-20,3850.0
1937-06-21,3930.0
1937-06-22,4080.0
1937-06-23,4130.0
1937-06-24,4220.0
1937-06-25,4220.0
1937-06-26,4220.0
1937-06-27,4240.0
1937-06-28,4220.0
1937-06-29,4220.0
1937-06-30,4270.0
1937-07-01,4500.0
1937-07-02,4610.0
1937-07-03,4900.0
1937-07-04,5090.0
1937-07-05,5460.0
1937-07-06,6200.0
1937-07-07,6740.0
1937-07-08,6930.0
1937-07-09,7430.0
1937-07-10,7930.0
1937-07-11,8890.0
1937-07-12,10100.0
1937-07-13,11000.0
1937-07-14,12200.0
1937-07-15,13000.0
1937-07-16,13600.0
1937-07-17,13900.0
1937-07-18,13900.0
1937-07-19,13700.0
1937-07-20,13600.0
1937-07-21,13700.0
1937-07-22,15400.0
1937-07-23,16600.0
1937-07-24,17100.0
1937-07-25,17500.0
1937-07-26,17700.0
1937-07-27,17700.0
1937-07-28,17700.0
1937-07-29,17000.0
1937-07-30,16800.0
1937-07-31,17800.0
1937-08-01,20200.0
1937-08-02,23800.0
1937-08-03,27300.0
1937-08-04,29300.0
1937-08-05,31300.0
1937-08-06,33200.0
1937-08-07,35100.0
1937-08-08,36800.0
1937-08-09,37300.0
1937-08-10,36800.0
1937-08-11,36300.0
1937-08-12,35900.0
1937-08-13,34900.0
1937-08-14,34900.0
1937-08-15,34900.0
1937-08-16,35400.0
1937-08-17,36300.0
1937-08-18,37300.0
1937-08-19,37800.0
1937-08-20,37800.0
1937-08-21,36800.0
1937-08-22,35900.0
1937-08-23,35400.0
1937-08-24,34500.0
1937-08-25,33600.0
1937-08-26,33200.0
1937-08-27,33600.0
1937-08-28,34000.0
1937-08-29,34000.0
1937-08-30,34000.0
1937-08-31,33700.0
1937-09-01,34700.0
1937-09-02,35900.0
1937-09-03,37600.0
1937-09-04,37800.0
1937-09-05,38300.0
1937-09-06,39400.0
1937-09-07,39400.0
1937-09-08,38900.0
1937-09-09,37300.0
1937-09-10,35400.0
1937-09-11,33600.0
1937-09-12,32100.0
1937-09-13,31100.0
1937-09-14,28600.0
1937-09-15,27900.0
1937-09-16,27900.0
1937-09-17,27900.0
1937-09-18,28200.0
1937-09-19,28600.0
1937-09-20,28900.0
1937-09-21,28600.0
1937-09-22,27300.0
1937-09-23,26200.0
1937-09-24,24900.0
1937-09-25,24000.0
1937-09-26,22300.0
1937-09-27,21800.0
1937-09-28,20900.0
1937-09-29,19400.0
1937-09-30,19200.0
1937-10-01,19200.0
1937-10-02,19400.0
1937-10-03,19400.0
1937-10-04,18800.0
1937-10-05,18400.0
1937-10-06,18200.0
1937-10-07,19000.0
1937-10-08,21400.0
1937-10-09,23600.0
1937-10-10,24900.0
1937-10-11,25800.0
1937-10-12,25800.0
1937-10-13,25800.0
1937-10-14,24600.0
1937-10-15,23700.0
1937-10-16,22800.0
1937-10-17,21600.0
1937-10-18,20700.0
1937-10-19,19800.0
1937-10-20,18600.0
1937-10-21,17500.0
1937-10-22,16600.0
1937-10-23,15600.0
1937-10-24,15100.0
1937-10-25,14500.0
1937-10-26,13400.0
1937-10-27,12600.0
1937-10-28,11900.0
1937-10-29,11300.0
1937-10-30,10800.0
1937-10-31,10400.0
1937-11-01,9840.0
1937-11-02,9590.0
1937-11-03,9230.0
1937-11-04,8890.0
1937-11-05,8560.0
1937-11-06,8240.0
1937-11-07,7930.0
1937-11-08,7630.0
1937-11-09,7430.0
1937-11-10,7130.0
1937-11-11,6930.0
1937-11-12,6640.0
1937-11-13,6460.0
1937-11-14,6280.0
1937-11-15,6020.0
1937-11-16,5860.0
1937-11-17,5690.0
1937-11-18,5540.0
1937-11-19,5460.0
1937-11-20,5310.0
1937-11-21,5160.0
1937-11-22,5020.0
1937-11-23,4880.0
1937-11-24,4820.0
1937-11-25,4690.0
1937-11-26,4620.0
1937-11-27,4560.0
1937-11-28,4500.0
1937-11-29,4440.0
1937-11-30,4380.0
1937-12-01,4320.0
1937-12-02,4260.0
1937-12-03,4150.0
1937-12-04,4100.0
1937-12-05,3980.0
1937-12-06,3930.0
1937-12-07,3880.0
1937-12-08,3830.0
1937-12-09,3780.0
1937-12-10,3720.0
1937-12-11,3680.0
1937-12-12,3580.0
1937-12-13,3530.0
1937-12-14,3490.0
1937-12-15,3440.0
1937-12-16,3400.0
1937-12-17,3350.0
1937-12-18,3310.0
1937-12-19,3310.0
1937-12-20,3270.0
1937-12-21,3220.0
1937-12-22,3220.0
1937-12-23,3180.0
1937-12-24,3140.0
1937-12-25,3140.0
1937-12-26,3100.0
1937-12-27,3060.0
1937-12-28,3020.0
1937-12-29,2990.0
1937-12-30,2990.0
1937-12-31,2970.0
1938-01-01,2820.0
1938-01-02,2820.0
1938-01-03,2790.0
1938-01-04,2790.0
1938-01-05,2760.0
1938-01-06,2740.0
1938-01-07,2740.0
1938-01-08,2710.0
1938-01-09,2690.0
1938-01-10,2690.0
1938-01-11,2660.0
1938-01-12,2640.0
1938-01-13,2640.0
1938-01-14,2610.0
1938-01-15,2610.0
1938-01-16,2610.0
1938-01-17,2590.0
1938-01-18,2590.0
1938-01-19,2590.0
1938-01-20,2560.0
1938-01-21,2560.0
1938-01-22,2560.0
1938-01-23,2560.0
1938-01-24,2540.0
1938-01-25,2540.0
1938-01-26,2540.0
1938-01-27,2540.0
1938-01-28,2540.0
1938-01-29,2510.0
1938-01-30,2510.0
1938-01-31,2480.0
1938-02-01,2480.0
1938-02-02,2480.0
1938-02-03,2460.0
1938-02-04,2460.0
1938-02-05,2460.0
1938-02-06,2510.0
1938-02-07,2510.0
1938-02-08,2510.0
1938-02-09,2510.0
1938-02-10,2510.0
1938-02-11,2510.0
1938-02-12,2510.0
1938-02-13,2510.0
1938-02-14,2480.0
1938-02-15,2480.0
1938-02-16,2510.0
1938-02-17,2510.0
1938-02-18,2510.0
1938-02-19,2510.0
1938-02-20,2510.0
1938-02-21,2510.0
1938-02-22,2540.0
1938-02-23,2510.0
1938-02-24,2510.0
1938-02-25,2480.0
1938-02-26,2480.0
1938-02-27,2460.0
1938-02-28,2440.0
1938-03-01,2450.0
1938-03-02,2430.0
1938-03-03,2440.0
1938-03-04,2450.0
1938-03-05,2450.0
1938-03-06,2460.0
1938-03-07,2450.0
1938-03-08,2450.0
1938-03-09,2460.0
